gene	logFC_malignant_minus_immune	tstat	pvalue	padj	n_malignant_clusters	n_immune_clusters
MBOAT4	-0.14309428886000708	-2.888377554887336	0.013369780861270292	0.09095089021272308	4	12
ZNF799	-0.15218953721903533	-3.126935518061783	0.01329475201225029	0.09095089021272308	4	12
CXCR3	-0.3655854159992153	-2.942093031217562	0.01333283421795274	0.09095089021272308	4	12
FAS-AS1	-0.12210450977897376	-2.8536703874789406	0.013447110593776596	0.09116685148323116	4	12
MIR3064	-0.19385075532563903	-3.213454342003118	0.013640822310584812	0.09166922486573549	4	12
CD80	-0.18643586699649856	-2.928867417423971	0.013642826750031381	0.09166922486573549	4	12
APOE	1.2558621607266138	4.196715667522156	0.013658714504994588	0.09166922486573549	4	12
CCR5	-0.364834980933451	-2.925535318946424	0.013793608875577108	0.09226494231155256	4	12
OR5T3	-0.02930785700803239	-2.9079757577122503	0.014240494724340701	0.09447227882061841	4	12
AKR1C3	-0.9215506014996584	-2.9066150751218425	0.01426531410191338	0.09447227882061841	4	12
C20orf196	-0.19535989946974422	-3.3687126699983305	0.014182533338224135	0.09447227882061841	4	12
SNAI3	-0.1721414231162133	-2.8169396945396463	0.014512018690964938	0.09578890225059365	4	12
IL18BP	-0.4356876332607623	-2.7891660443402206	0.014561668086752844	0.09580044793916345	4	12
KCNK5	-0.3032293004027421	-2.8759419353987057	0.014624737475367851	0.0958999178712646	4	12
SMAGP	-0.4674620631310987	-2.7853448116538417	0.014885762468671359	0.09710841598407548	4	12
PMCH	-0.08725138745583977	-2.7951954471777367	0.014906141853555585	0.09710841598407548	4	12
BRE-AS1	-0.24194745193395958	-2.835917010467252	0.01502168543949308	0.09754341194476027	4	12
CLIC5	-0.17992717669139496	-2.8289856040738384	0.015225295535620064	0.0979403189004653	4	12
CLIC3	-0.241292871805506	-2.8711254674302373	0.015181060516401753	0.0979403189004653	4	12
LOC100507387	-0.11346334079092768	-2.8523001111724713	0.015229719589022354	0.0979403189004653	4	12
CLECL1	-0.27677512693241274	-2.861631381302637	0.01545033001584352	0.09855399262699688	4	12
ERP27	-0.2510916535914433	-2.774513196967818	0.015460785139042947	0.09855399262699688	4	12
AOAH	-0.5237629509334079	-2.861183068303753	0.01547297684243851	0.09855399262699688	4	12
TXK	-0.3798620208886869	-2.8533085542325	0.015612194641201062	0.09912504534095912	4	12
NCR3	-0.3047608158931031	-2.8491900876881417	0.01581963434776448	0.09980841859788316	4	12
SCGB3A1	-0.08746384620172727	-2.8501209731783024	0.01579331136169124	0.09980841859788316	4	12
NCF4	-0.4025297582496125	-2.8286440054640996	0.016368672540987245	0.10238409931879726	4	12
LOC285740	-0.28452468520036955	-2.826707576424994	0.016381455891007562	0.10238409931879726	4	12
SLFN12L	-0.22391231648541773	-2.8307095406412603	0.016340898825769556	0.10238409931879726	4	12
PGC	-0.02098617602491688	-2.8148862209764225	0.016820843671391212	0.10475403972160859	4	12
PBX4	-0.2305146536598403	-2.7148840837841104	0.016865400395178982	0.10475403972160859	4	12
C1orf228	-0.20869053888258948	-2.7107580971603618	0.01726873628884271	0.10692715968323659	4	12
S100B	1.2651068052571572	3.266201956073207	0.017540976880609287	0.10794447311144176	4	12
SCARNA17	-0.30220952543114815	-2.7147280099545545	0.01753427316186402	0.10794447311144176	4	12
SLC40A1	-0.5518876647557636	-2.721628961418206	0.017940925911514968	0.11006703013199366	4	12
SOCS1	-0.2469321910857084	-2.881019151488304	0.018245579754552203	0.1113625457988554	4	12
SIRPG	-0.4642713720093398	-2.7684672632704257	0.01826345751101229	0.1113625457988554	4	12
CD4	-0.6098117295376758	-2.6928567984585263	0.01857661556011838	0.11292775416485337	4	12
HIST1H1D	-0.2208541496575015	-2.6742761798301573	0.018769128856797292	0.11375229610180176	4	12
CCR4	-0.2611903571848006	-2.74481358071214	0.018962739671488833	0.11457848744102013	4	12
HLA-DMB	-0.6018000129160276	-2.727335280855741	0.019123644658596114	0.11520267866624165	4	12
BHLHE40-AS1	-0.15719278830814662	-2.7211712055084627	0.019441800760566934	0.11676757213553714	4	12
LGALS4	-0.07611808795255683	-2.6996493967444386	0.019714655515069495	0.11758565771548017	4	12
CST7	-0.5347790258124053	-2.722493074688378	0.019833527498850617	0.11758565771548017	4	12
OR1S2	-0.035891499022812245	-2.6398746784295954	0.01987197615391615	0.11758565771548017	4	12
KLRB1	-0.31810300888705306	-2.7148481343934687	0.019817703529655728	0.11758565771548017	4	12
CAMK4	-0.3412068788078055	-2.637604748168355	0.019848116119834662	0.11758565771548017	4	12
LOC101055625	-0.10566546428150564	-2.701831556673757	0.02008429178296197	0.11849139694962814	4	12
OCM2	-0.023192821623763252	-2.7105894587662998	0.020269520765730745	0.11923247509253379	4	12
LIPC	-0.10581948598300499	-2.6889807352451123	0.020446248240406726	0.1199193445185145	4	12
SMAD7	-0.16172521660592484	-2.6388005216904578	0.0208103566883775	0.12169799232969297	4	12
SCARNA5	-0.07916915652987266	-2.6148559749893465	0.021262239400076103	0.12397807230365074	4	12
TIGIT	-0.4849731508688336	-2.6667032457024504	0.021904860869020236	0.12735384226174556	4	12
MIR3918	-0.029879838012610935	-2.6615894885082323	0.022123817337766322	0.12825401355226854	4	12
TNFRSF4	-0.5378682541847428	-2.6471530007956816	0.022402774339957975	0.12829229306261603	4	12
MIR3188	-0.04243692973975208	-2.6582201758360595	0.022257322447255937	0.12829229306261603	4	12
CLUHP3	-0.2559824072208667	-2.6223561057841787	0.02238921488200692	0.12829229306261603	4	12
SNORA28	-0.10614539648300483	-2.565451442206632	0.0224511512859578	0.12829229306261603	4	12
DEGS2	-0.08312526908631453	-2.652986020415441	0.02230219582924961	0.12829229306261603	4	12
NLRP6	-0.12504936817691575	-2.6507372866853953	0.022552765926451	0.12850578875470656	4	12
GRN	0.62953915709672	2.57129678769755	0.022951213454598	0.130404621901125	4	12
INSL3	-0.10348972457244021	-2.5593562461092523	0.023106789389539566	0.1305468327092631	4	12
SNORD25	-0.05915267663258968	-2.5691447197219177	0.02305095393881468	0.1305468327092631	4	12
SCARNA22	-0.14460267720588535	-2.6283937791788654	0.02317431740853069	0.13055953469594755	4	12
C11orf93	-0.1464869222127491	-2.603103005518682	0.0233107162555615	0.13095908008742416	4	12
SQRDL	-0.5222554081781892	-3.0475407535785837	0.024011483001492917	0.13206700183907075	4	12
IGFBP4	-0.9188300476760993	-2.578568503063634	0.02403195934761846	0.13206700183907075	4	12
OCM	-0.04717853462635674	-2.5648383086257343	0.023735139845782835	0.13206700183907075	4	12
GHRL	-0.19952535970995489	-2.582520152436156	0.02376659793560224	0.13206700183907075	4	12
MIR98	-0.019357922843828198	-2.6186061803323484	0.023887955836332506	0.13206700183907075	4	12
SCARNA18	-0.03013346606837436	-2.6210502777207574	0.023784021555908638	0.13206700183907075	4	12
HSF5	-0.1437911917581283	-2.6126106797318225	0.024036194334710877	0.13206700183907075	4	12
ZBED2	-0.2134620674912971	-2.6197087803689287	0.023723587508174358	0.13206700183907075	4	12
MIR573	-0.038282864245666556	-2.6061990435304456	0.02442251203318351	0.1335519388772248	4	12
SLC27A2	-0.1533182811246617	-2.6045928182796474	0.024440004814532137	0.1335519388772248	4	12
EPHA1	-0.18558673482415816	-2.601262234574718	0.02454561867551725	0.1337635895123556	4	12
BCAS4	-0.2865838881109135	-2.506758777975348	0.025253397697756134	0.13724672661823986	4	12
PLCG2	-0.3952339981404072	-2.5661848459433334	0.025534283807389476	0.13772939073043203	4	12
IRF8	-0.6071824224062154	-2.5780778956268096	0.02554880198049514	0.13772939073043203	4	12
CDRT15P1	-0.07983101127057497	-2.613674737668635	0.025480257611292526	0.13772939073043203	4	12
CCL4	-0.4893362314307418	-2.5773827903210362	0.02568179110932943	0.13806025909988331	4	12
MMP12	-0.04923735775814117	-2.5696915546838577	0.025748238322128237	0.13806025909988331	4	12
NCF1B	-0.49673265186711657	-2.570693866085426	0.025999276882532837	0.13903356621675314	4	12
SNORD105	-0.029124055705231536	-2.5689119473016	0.026100939119363772	0.1392050086366068	4	12
TMEM225	-0.03339376326691311	-2.492561606457152	0.02630805213857013	0.1399364475455858	4	12
P2RY14	-0.23714767547384452	-2.546061181788401	0.02638787167777774	0.13998870916592965	4	12
FKBP1A-SDCBP2	-0.12836139926464707	-2.5248567240292537	0.026916514158702942	0.14218319008429922	4	12
PRKCQ-AS1	-0.3166196271922182	-2.5476044370114925	0.026943714520974705	0.14218319008429922	4	12
LOC643669	-0.03052755633499524	-2.4694167407445002	0.02702880862697723	0.14225688751040647	4	12
PIP5K1B	-0.12316306056435937	-2.5246462885907635	0.02717710735720477	0.14228852019478938	4	12
TIMD4	-0.15631286038908696	-2.5460491807644865	0.027151226079508494	0.14228852019478938	4	12
CD244	-0.24160914692637478	-2.5416449672893964	0.027252807284723346	0.14231230958080077	4	12
LOC100288122	-0.12819111690479157	-2.463282687327347	0.027403867175380847	0.14269899189022883	4	12
DNASE1L3	-0.309981379484642	-2.538435498872728	0.02746955593886905	0.14269899189022883	4	12
FAM215A	-0.23893983299820085	-2.73731384928234	0.027611142930170522	0.14306291673663482	4	12
CD79B	-0.5386198043710904	-2.529923489192572	0.02782788085807486	0.14381333776782873	4	12
COCH	-0.16391244773023428	-2.4660855149680563	0.02803046667985193	0.14448694164872128	4	12
SAMD3	-0.33923238100336717	-2.5245405970951245	0.02823992222719706	0.14482011398562594	4	12
TACC3	-0.22028141573759466	-2.4887090609733704	0.028192469741231505	0.14482011398562594	4	12
GALR2	-0.047092094089626294	-2.4405603621383283	0.028597622034782007	0.14627939659735043	4	12
C9orf106	-0.0696976550759873	-2.5125132778111126	0.028857206821515824	0.14643429626422516	4	12
C12orf75	-0.28623333340793666	-2.43596384460858	0.028993990660316583	0.14643429626422516	4	12
OR5K1	-0.020917189237244053	-2.5146308253246836	0.028748231775295216	0.14643429626422516	4	12
IL26	-0.03944895296462978	-2.436795998473139	0.028976214796624836	0.14643429626422516	4	12
LOC100288911	-0.2701592816810233	-2.5130955671949833	0.028820445233494443	0.14643429626422516	4	12
PRF1	-0.4671794764421128	-2.5061672960866836	0.02913976073979118	0.14679980221557268	4	12
HMHB1	-0.03892270236239867	-2.501239559757619	0.029441435307340554	0.14794691109216357	4	12
MGC12916	-0.13252226632166295	-2.475427358394805	0.029803198252775817	0.14938946492619457	4	12
GZMK	-0.438905725966751	-2.49091705823779	0.02993889295694424	0.1496944647847212	4	12
SULT1B1	-0.12152205167174016	-2.453457678853524	0.03002352143568729	0.14974324905579695	4	12
RASL11A	-0.18872525934114098	-2.432705578441076	0.030254997409813612	0.15052237517320205	4	12
LOC100505622	-0.09586197737110766	-2.4720859032183227	0.030438757702599684	0.15065837194785528	4	12
FBXW4P1	-0.09368231641851009	-2.407139004286617	0.030520726645244585	0.15065837194785528	4	12
PADI4	-0.09070776732671551	-2.4798171044887036	0.030583649505414624	0.15065837194785528	4	12
IL6	-0.2770337563585387	-2.46564790959929	0.030424964490523967	0.15065837194785528	4	12
TAS2R60	-0.07688440802922081	-2.435228981008906	0.030848442741121376	0.15158939921926967	4	12
SAMD10	-0.14087785557731283	-2.4084332212615887	0.03134911355059552	0.15367212524801727	4	12
SLC16A11	-0.1133444374409589	-2.4206778509927385	0.0318506453193264	0.15369125118249788	4	12
ADAP1	-0.13996701106717624	-2.417716608657341	0.03181419263716291	0.15369125118249788	4	12
WNT1	-0.07701337655458793	-2.440618959419087	0.03177599072899178	0.15369125118249788	4	12
CXorf65	-0.15887962525931884	-2.40528324583547	0.031452402553491084	0.15369125118249788	4	12
PSMD6-AS2	-0.17089226670648508	-2.387738524947652	0.03169882162560563	0.15369125118249788	4	12
MIR5047	-0.1993628816950291	-2.6575172369989275	0.03189093462036831	0.15369125118249788	4	12
ZNF487P	-0.1002605111162645	-2.4085903057740534	0.03170987955292362	0.15369125118249788	4	12
ZNF416	0.14095151741097153	2.5174583851636223	0.03229839125533111	0.1550214450772961	4	12
CRIP1	-0.5455500550657952	-2.703826850525296	0.032321971298616234	0.1550214450772961	4	12
WNT10B	-0.08812671371242523	-2.4287720259571586	0.03269543611037741	0.15643749335108809	4	12
NCF1	-0.5612019168530445	-2.439037777279962	0.032868673856281894	0.15689104466005677	4	12
IFNA13	-0.02508717769973196	-2.4368512452275297	0.033006449498563115	0.15717356904077673	4	12
MIR548I1	-0.07956957682802673	-2.3580252473600947	0.03357461693130176	0.15897070783056502	4	12
C10orf113	-0.132583273318659	-2.4224014916135217	0.0336223047061645	0.15897070783056502	4	12
CCR2	-0.24510546211130532	-2.426387717212676	0.03359766570311472	0.15897070783056502	4	12
GPR25	-0.06385713279666652	-2.411813608976102	0.03371640298456951	0.1590396367196675	4	12
RGS13	-0.09533407796139212	-2.4067229005994175	0.033887309865094035	0.15946969348279547	4	12
TSHB	-0.04526364802039434	-2.417602071486857	0.0341516235640206	0.16013573740763298	4	12
CD177	-0.10491523885780271	-2.412546721284445	0.03426904780523346	0.16013573740763298	4	12
FXYD2	-0.10850087647097596	-2.401686826391554	0.034214468110444075	0.16013573740763298	4	12
CD40	-0.48530800511975847	-2.3770538768906895	0.034441989619775994	0.16056871617611185	4	12
IL18RAP	-0.1819386265344394	-2.407925164447013	0.03462699572513663	0.16105579407040294	4	12
MUSTN1	-0.18065284717898994	-2.338486249029388	0.03500456702416417	0.1613113687749501	4	12
LILRA4	-0.160351925074831	-2.399880850361229	0.03498233971328985	0.1613113687749501	4	12
SNORA67	-0.15522416463947877	-2.695714855503569	0.03492937322750702	0.1613113687749501	4	12
ICOS	-0.3539304887726234	-2.402437859786405	0.034963064687635735	0.1613113687749501	4	12
ALOX5	-0.5423180783902756	-2.3972214102528095	0.03539928060897825	0.16238202114210207	4	12
SNORA24	-0.12032182793815098	-2.343796092367592	0.035339566313534444	0.16238202114210207	4	12
TREX2	-0.08603527079901602	-2.3576843864647876	0.035987457729509294	0.16451908215918762	4	12
SERPINA6	-0.018689279644019334	-2.3873526507706924	0.03602967899286209	0.16451908215918762	4	12
CD101	-0.1359130836962888	-2.3194795591205772	0.03648144678737992	0.16470179136514637	4	12
KLRC3	-0.2760101800928505	-2.3839019579927325	0.03619905989785256	0.16470179136514637	4	12
MIR378E	-0.025471280686971673	-2.3814709046834213	0.03640631730310061	0.16470179136514637	4	12
FOXN3-AS2	-0.10900271039799737	-2.356049885529948	0.0363361107288198	0.16470179136514637	4	12
COL9A2	-0.21091834147170213	-2.3502697072192014	0.036402085453098205	0.16470179136514637	4	12
C1orf162	-0.4651555484635486	-2.3751150069652813	0.03663971178250794	0.16504374676805378	4	12
ZBTB32	-0.1231745323049064	-2.343338763860654	0.036954691143139505	0.16571610378089463	4	12
CES4A	-0.11754516417282598	-2.401765045844073	0.03695006684659169	0.16571610378089463	4	12
RBP5	-0.7071964830818441	-2.3660642898472024	0.03739499182956598	0.16731539968485898	4	12
HHEX	-0.35456041269494576	-2.3182804144019533	0.03773993169522944	0.16848183792513144	4	12
RPS4Y1	0.7812887151059031	2.8897025808211896	0.0380362037719121	0.1694262974249982	4	12
PM20D1	-0.2243257366484725	-2.3325271652124173	0.03897858885700194	0.16978803597270722	4	12
LCN10	-0.27255887566795933	-2.3173900845166027	0.038919170145410416	0.16978803597270722	4	12
SLC25A2	-0.020167091366649445	-2.2894267595712345	0.03934348791605504	0.16978803597270722	4	12
LAIR2	-0.1814731952268108	-2.3508972604508513	0.03842639289417694	0.16978803597270722	4	12
PNMT	-0.013874491012637203	-2.3510757269709406	0.03841429220171653	0.16978803597270722	4	12
KRT4	-0.03745087990396487	-2.2790577710830777	0.039033727646548444	0.16978803597270722	4	12
MORN3	-0.11661374964526694	-2.3006127933375846	0.039443180081167414	0.16978803597270722	4	12
CCL24	-0.08423314109577695	-2.349431976729879	0.038525884066785136	0.16978803597270722	4	12
IGJ	-0.22139690593080408	-2.3101866881656443	0.039214247623731976	0.16978803597270722	4	12
CTLA4	-0.37575023326113577	-2.3343265728591907	0.03953900424509458	0.16978803597270722	4	12
FGR	-0.454603757270276	-2.336887795990472	0.03937139496935468	0.16978803597270722	4	12
ZCCHC12	-0.057610663935741845	-2.325196511415566	0.039014760094577314	0.16978803597270722	4	12
IFNA8	-0.025685635096835684	-2.3476258258677163	0.03864886258201885	0.16978803597270722	4	12
GCSAM	-0.19313583254899216	-2.3410062220739767	0.03832328944290306	0.16978803597270722	4	12
KLRC4	-0.3269021529274687	-2.3342060214375286	0.03956061238164078	0.16978803597270722	4	12
MIR5690	-0.037597905648583056	-2.3422517827760414	0.039017023335196986	0.16978803597270722	4	12
HVCN1	-0.43980430864396786	-2.3378929245870967	0.03908400328825549	0.16978803597270722	4	12
LOC728228	-0.039524711385732506	-2.3176085798350106	0.040749096580106295	0.17011416070056448	4	12
ISG20	-0.4808978254577307	-2.390231890475771	0.04008810883567852	0.17011416070056448	4	12
SNORD59A	-0.10291745554081641	-2.268015466352681	0.03977181209233941	0.17011416070056448	4	12
CD40LG	-0.31075184063112554	-2.325550490599273	0.040127048426809434	0.17011416070056448	4	12
OVGP1	-0.09641824955445516	-2.4505669900233578	0.04007507344763319	0.17011416070056448	4	12
LOC554206	0.1246118776552392	2.7020458853036637	0.04050373926315378	0.17011416070056448	4	12
TNK1	-0.1711896931124307	-2.2893601623830557	0.040712156663778365	0.17011416070056448	4	12
LOC100129617	-0.12660240455957797	-2.2751578432498776	0.04059741675185982	0.17011416070056448	4	12
CCL4L1	-0.4023889759099427	-2.3136988906523923	0.04099751272883604	0.17011416070056448	4	12
CCL4L2	-0.4023889759099427	-2.3136988906523923	0.04099751272883604	0.17011416070056448	4	12
CHST12	-0.19583924355813015	-2.294814238579243	0.04026883986205485	0.17011416070056448	4	12
PDCD1	-0.3875876842641926	-2.3153867129552275	0.040871939368683906	0.17011416070056448	4	12
RAB19	-0.05562372455312496	-2.3157095478712897	0.04088560885767293	0.17011416070056448	4	12
IL2	-0.0734906136875188	-2.3278174896253137	0.04002273011208478	0.17011416070056448	4	12
C1orf172	-0.03427631268762629	-2.2643089947520703	0.04019515133434301	0.17011416070056448	4	12
PLCXD2	-0.14369567259604443	-2.3111582560745756	0.04031862303650941	0.17011416070056448	4	12
TARP	-0.3175949477535846	-2.3118209997603483	0.041130281523557966	0.17031172473522968	4	12
UTS2	-0.09609467016491209	-2.309894805703541	0.04130635062058784	0.17068739925862744	4	12
CXCL2	-0.6215196505112673	-2.2847630560683596	0.04155070288732117	0.1713431046899842	4	12
